SKU,EAN,"OLD EAN",stock
KF23508,0732064580012,0732064580012,0
KF23509,0732064580029,0732064580029,0
KF23510,0732064580036,0732064580036,0
KF23511,0732064580043,0732064580043,0
KF23512,0732064580050,0732064580050,0
KF23513,0732064580067,0732064580067,0
KF23514,0732064580074,0732064580074,0
KF23515,0732064580081,0732064580081,0
KF23516,0732064580098,0732064580098,0
KF23517,0732064580104,0732064580104,0
KF23518,0732064580111,0732064580111,0
KF23519,0732064580128,0732064580128,0
KF23520,0732064580135,0732064580135,0
KF23521,0732064580142,0732064580142,0
KF23522,0732064580159,0732064580159,0
KF23523,0732064580166,0732064580166,0
KF23524,0732064580173,0732064580173,0
KF23525,0732064580180,0732064580180,0
KF23526,0732064580197,0732064580197,0
KF23527,0732064580203,0732064580203,0
KF23528,0732064580210,0732064580210,0
KF23529,0732064580227,0732064580227,0
KF23530,0732064580234,0732064580234,0
KF23531,0732064580241,0732064580241,0
KF23532,0732064580258,0732064580258,0
KF23964,0732064580265,0732064580265,0
KF23533,0732064580272,0732064580272,0
KF23534,0732064580289,0732064580289,0
KF23535,0732064580296,0732064580296,0
KF23536,0732064580302,0732064580302,0
KF23537,0732064580319,0732064580319,0
KF23538,0732064580326,0732064580326,0
KF23965,0732064580333,0732064580333,10
KF23539,0732064580340,0732064580340,0
KF23540,0732064580357,0732064580357,0
KF23541,0732064580364,0732064580364,0
KF23542,0732064580371,0732064580371,8
KF23543,0732064580388,0732064580388,2
KF23544,0732064580395,0732064580395,0
KF23545,0732064580401,0732064580401,0
KF23546,0732064580418,0732064580418,8
KF23547,0732064580425,0732064580425,10
KF23548,0732064580432,0732064580432,0
KF23549,0732064580449,0732064580449,0
KF23550,0732064580456,0732064580456,8
KF23551,0732064580463,0732064580463,10
KF23552,0732064580470,0732064580470,10
KF23553,0732064580487,0732064580487,0
KF23554,0732064580494,0732064580494,0
KF23555,0732064580500,0732064580500,5
KF23556,0732064580517,0732064580517,0
KF23557,0732064580524,0732064580524,10
KF23558,0732064580531,0732064580531,3
KF23559,0732064580548,0732064580548,0
KF23560,0732064580555,0732064580555,0
KF23561,0732064580562,0732064580562,10
KF23562,0732064580579,0732064580579,0
KF23563,0732064580586,0732064580586,0
KF23564,0732064580593,0732064580593,10
KF23565,0732064580609,0732064580609,0
KF23566,0732064580616,0732064580616,7
KF23567,0732064580623,0732064580623,10
KF23568,0732064580630,0732064580630,0
KF23569,0732064580647,0732064580647,0
KF23570,0732064580654,0732064580654,0
KF23571,0732064580661,0732064580661,0
KF23572,0732064580678,0732064580678,6
KF23573,0732064580685,0732064580685,0
KF23574,0732064580692,0732064580692,10
KF23575,0732064580708,0732064580708,6
KF23576,0732064580715,0732064580715,0
KF23577,0732064580722,0732064580722,6
KF23578,0732064580739,0732064580739,0
KF23579,0732064580746,0732064580746,10
KF23580,0732064580753,0732064580753,0
KF23581,0732064580760,0732064580760,0
KF23582,0732064580777,0732064580777,0
KF23583,0732064580784,0732064580784,0
KF23584,0732064580791,0732064580791,10
KF23585,0732064580807,0732064580807,10
KF23586,0732064580814,0732064580814,0
KF23587,0732064580821,0732064580821,10
KF23588,0732064580838,0732064580838,10
KF23589,0732064580845,0732064580845,10
KF23590,0732064580852,0732064580852,0
KF23591,0732064580869,0732064580869,0
KF23592,0732064580876,0732064580876,10
KF231605,0732064580883,0732064580883,8
KF231609,0732064580890,0732064580890,10
KF23593,0732064580906,0732064580906,0
KF23594,0732064580913,0732064580913,0
KF23595,0732064580920,0732064580920,10
KF23596,0732064580937,0732064580937,0
KF23597,0732064580944,0732064580944,0
KF231676,0732064580951,0732064580951,0
KF231675,0732064580968,0732064580968,3
KF231674,0732064580975,0732064580975,10
KF231673,0732064580982,0732064580982,10
KF231672,0732064580999,0732064580999,10
KF231671,0732064581002,0732064581002,10
KF231670,0732064581019,0732064581019,0
KF231669,0732064581026,0732064581026,10
KF231668,0732064581033,0732064581033,0
KF231667,0732064581040,0732064581040,0
KF231666,0732064581057,0732064581057,5
KF231665,0732064581064,0732064581064,0
KF231664,0732064581071,0732064581071,0
KF231663,0732064581088,0732064581088,0
KF231662,0732064581095,0732064581095,0
KF231661,0732064581101,0732064581101,0
KF231660,0732064581118,0732064581118,10
KF231659,0732064581125,0732064581125,0
KF231658,0732064581132,0732064581132,0
KF231657,0732064581149,0732064581149,10
KF231656,0732064581156,0732064581156,0
KF231655,0732064581163,0732064581163,5
KF231654,0732064581170,0732064581170,0
KF231653,0732064581187,0732064581187,0
KF231652,0732064581194,0732064581194,10
KF231651,0732064581200,0732064581200,10
KF231650,0732064581217,0732064581217,6
KF231649,0732064581224,0732064581224,10
KF231084,0732064581231,0732064581231,0
KF231648,0732064581248,0732064581248,10
KF231647,0732064581255,0732064581255,10
KF231646,0732064581262,0732064581262,0
KF231645,0732064581279,0732064581279,0
KF231644,0732064581286,0732064581286,10
KF231643,0732064581293,0732064581293,0
KF231642,0732064581309,0732064581309,0
KF231641,0732064581316,0732064581316,0
KF231640,0732064581323,0732064581323,0
KF231639,0732064581330,0732064581330,0
KF231638,0732064581347,0732064581347,0
KF231637,0732064581354,0732064581354,3
KF231636,0732064581361,0732064581361,0
KF231635,0732064581378,0732064581378,0
KF231634,0732064581385,0732064581385,0
KF231633,0732064581392,0732064581392,3
KF231632,0732064581408,0732064581408,0
KF231631,0732064581415,0732064581415,0
KF231630,0732064581422,0732064581422,0
KF231629,0732064581439,0732064581439,0
KF231628,0732064581446,0732064581446,0
KF231627,0732064581453,0732064581453,0
KF231626,0732064581460,0732064581460,0
KF231625,0732064581477,0732064581477,0
KF231624,0732064581484,0732064581484,10
KF231623,0732064581491,0732064581491,0
KF231622,0732064581507,0732064581507,0
KF231621,0732064581514,0732064581514,10
KF231620,0732064581521,0732064581521,0
KF231619,0732064581538,0732064581538,10
KF23598,0732064581545,0732064581545,0
KF23599,0732064581552,0732064581552,0
KF23600,0732064581569,0732064581569,0
KF23601,0732064581576,0732064581576,0
KF23602,0732064581583,0732064581583,0
KF23603,0732064581590,0732064581590,0
KF23604,0732064581606,0732064581606,0
KF23605,0732064581613,0732064581613,0
KF23606,0732064581620,0732064581620,0
KF23607,0732064581637,0732064581637,0
KF23608,0732064581644,0732064581644,0
KF23609,0732064581651,0732064581651,0
KF23610,0732064581668,0732064581668,0
KF23611,0732064581675,0732064581675,0
KF23612,0732064581682,0732064581682,0
KF23613,0732064581699,0732064581699,0
KF23614,0732064581705,0732064581705,0
KF23615,0732064581712,0732064581712,0
KF23616,0732064581729,0732064581729,0
KF23617,0732064581736,0732064581736,0
KF23618,0732064581743,0732064581743,0
KF23619,0732064581750,0732064581750,0
KF23620,0732064581767,0732064581767,0
KF23621,0732064581774,0732064581774,0
KF23622,0732064581781,0732064581781,0
KF23623,0732064581798,0732064581798,0
KF23624,0732064581804,0732064581804,0
KF23625,0732064581811,0732064581811,0
KF231008,0732064581828,0732064581828,0
KF23626,0732064581835,0732064581835,0
KF23627,0732064581842,0732064581842,0
KF23628,0732064581859,0732064581859,0
KF23629,0732064581866,0732064581866,0
KF23630,0732064581873,0732064581873,0
KF23631,0732064581880,0732064581880,0
KF23632,0732064581897,0732064581897,0
KF23633,0732064581903,0732064581903,0
KF23634,0732064581910,0732064581910,0
KF23635,0732064581927,0732064581927,0
KF23636,0732064581934,0732064581934,0
KF23637,0732064581941,0732064581941,0
KF23638,0732064581958,0732064581958,0
KF231007,0732064581965,0732064581965,0
KF231006,0732064581972,0732064581972,0
KF23639,0732064581989,0732064581989,0
KF23640,0732064581996,0732064581996,0
KF23641,0732064582009,0732064582009,0
KF23642,0732064582016,0732064582016,0
KF23643,0732064582023,0732064582023,0
KF23644,0732064582030,0732064582030,0
KF23645,0732064582047,0732064582047,0
KF23646,0732064582054,0732064582054,0
KF23647,0732064582061,0732064582061,0
KF23648,0732064582078,0732064582078,0
KF23649,0732064582085,0732064582085,0
KF23650,0732064582092,0732064582092,0
KF23651,0732064582108,0732064582108,0
KF23652,0732064582115,0732064582115,0
KF23653,0732064582122,0732064582122,0
KF23654,0732064582139,0732064582139,0
KF23655,0732064582146,0732064582146,0
KF23656,0732064582153,0732064582153,0
KF23657,0732064582160,0732064582160,0
KF23658,0732064582177,0732064582177,0
KF23659,0732064582184,0732064582184,0
KF23660,0732064582191,0732064582191,0
KF23661,0732064582207,0732064582207,0
KF23662,0732064582214,0732064582214,0
KF23663,0732064582221,0732064582221,0
KF23664,0732064582238,0732064582238,0
KF23665,0732064582245,0732064582245,0
KF23666,0732064582252,0732064582252,0
KF23667,0732064582269,0732064582269,0
KF231005,0732064582276,0732064582276,0
KF23668,0732064582283,0732064582283,0
KF23669,0732064582290,0732064582290,0
KF23670,0732064582306,0732064582306,0
KF23671,0732064582313,0732064582313,0
KF23672,0732064582320,0732064582320,0
KF23673,0732064582337,0732064582337,0
KF23674,0732064582344,0732064582344,0
KF23675,0732064582351,0732064582351,0
KF23676,0732064582368,0732064582368,0
KF23677,0732064582375,0732064582375,0
KF23678,0732064582382,0732064582382,0
KF23679,0732064582399,0732064582399,0
KF23680,0732064582405,0732064582405,0
KF231004,0732064582412,0732064582412,0
KF231003,0732064582429,0732064582429,0
KF23681,0732064582436,0732064582436,0
KF23682,0732064582443,0732064582443,0
KF23683,0732064582450,0732064582450,0
KF23684,0732064582467,0732064582467,0
KF23685,0732064582474,0732064582474,0
KF23686,0732064582481,0732064582481,0
KF23687,0732064582498,0732064582498,0
KF23688,0732064582504,0732064582504,0
KF23689,0732064582511,0732064582511,0
KF23690,0732064582528,0732064582528,0
KF23691,0732064582535,0732064582535,0
KF23692,0732064582542,0732064582542,0
KF23693,0732064582559,0732064582559,0
KF23694,0732064582566,0732064582566,0
KF23695,0732064582573,0732064582573,0
KF23696,0732064582580,0732064582580,0
KF23697,0732064582597,0732064582597,0
KF23698,0732064582603,0732064582603,0
KF23699,0732064582610,0732064582610,0
KF23700,0732064582627,0732064582627,0
KF23701,0732064582634,0732064582634,0
KF23702,0732064582641,0732064582641,0
KF23703,0732064582658,0732064582658,0
KF23704,0732064582665,0732064582665,0
KF23705,0732064582672,0732064582672,0
KF23706,0732064582689,0732064582689,0
KF23707,0732064582696,0732064582696,0
KF231002,0732064582702,0732064582702,0
KF23708,0732064582719,0732064582719,0
KF23709,0732064582726,0732064582726,0
KF23710,0732064582733,0732064582733,0
KF23711,0732064582740,0732064582740,0
KF23712,0732064582757,0732064582757,0
KF23713,0732064582764,0732064582764,0
KF23714,0732064582771,0732064582771,0
KF23715,0732064582788,0732064582788,0
KF23716,0732064582795,0732064582795,0
KF23717,0732064582801,0732064582801,0
KF23718,0732064582818,0732064582818,0
KF231001,0732064582825,0732064582825,0
KF231000,0732064582832,0732064582832,0
KF23719,0732064582849,0732064582849,0
KF23720,0732064582856,0732064582856,0
KF23721,0732064582863,0732064582863,0
KF23722,0732064582870,0732064582870,0
KF23723,0732064582887,0732064582887,0
KF23724,0732064582894,0732064582894,0
KF23725,0732064582900,0732064582900,0
KF23726,0732064582917,0732064582917,0
KF23727,0732064582924,0732064582924,0
KF23728,0732064582931,0732064582931,0
KF23729,0732064582948,0732064582948,0
KF23730,0732064582955,0732064582955,0
KF23731,0732064582962,0732064582962,0
KF23732,0732064582979,0732064582979,0
KF23733,0732064582986,0732064582986,0
KF23734,0732064582993,0732064582993,0
KF23735,0732064583006,0732064583006,0
KF23736,0732064583013,0732064583013,0
KF23737,0732064583020,0732064583020,0
KF23738,0732064583037,0732064583037,0
KF23739,0732064583044,0732064583044,0
KF23740,0732064583051,0732064583051,0
KF23741,0732064583068,0732064583068,0
KF23742,0732064583075,0732064583075,0
KF23743,0732064583082,0732064583082,0
KF23744,0732064583099,0732064583099,0
KF23745,0732064583105,0732064583105,0
KF23746,0732064583112,0732064583112,0
KF23747,0732064583129,0732064583129,0
KF23999,0732064583136,0732064583136,0
KF23748,0732064583143,0732064583143,0
KF23749,0732064583150,0732064583150,0
KF23750,0732064583167,0732064583167,0
KF23751,0732064583174,0732064583174,0
KF23752,0732064583181,0732064583181,0
KF23753,0732064583198,0732064583198,0
KF23754,0732064583204,0732064583204,0
KF23755,0732064583211,0732064583211,0
KF23756,0732064583228,0732064583228,0
KF23757,0732064583235,0732064583235,0
KF23758,0732064583242,0732064583242,0
KF23759,0732064583259,0732064583259,0
KF23760,0732064583266,0732064583266,0
KF23998,0732064583273,0732064583273,0
KF23997,0732064583280,0732064583280,0
KF23761,0732064583297,0732064583297,0
KF23762,0732064583303,0732064583303,0
KF23763,0732064583310,0732064583310,0
KF23764,0732064583327,0732064583327,0
KF23765,0732064583334,0732064583334,0
KF23766,0732064583341,0732064583341,0
KF23767,0732064583358,0732064583358,0
KF23768,0732064583365,0732064583365,0
KF23769,0732064583372,0732064583372,0
KF23770,0732064583389,0732064583389,0
KF23771,0732064583396,0732064583396,0
KF23772,0732064583402,0732064583402,0
KF23773,0732064583419,0732064583419,0
KF23774,0732064583426,0732064583426,0
KF23775,0732064583433,0732064583433,0
KF23776,0732064583440,0732064583440,0
KF23777,0732064583457,0732064583457,0
KF23778,0732064583464,0732064583464,0
KF23779,0732064583471,0732064583471,0
KF23780,0741718276058,0741718276058,0
KF23781,0741718276065,0741718276065,0
KF23782,0741718276072,0741718276072,0
KF23783,0741718276089,0741718276089,0
KF23784,0741718276096,0741718276096,0
KF23785,0741718276102,0741718276102,0
KF23786,0741718276119,0741718276119,0
KF23787,0741718276126,0741718276126,0
KF23996,0741718276133,0741718276133,0
KF23788,0741718276140,0741718276140,0
KF23789,0741718276157,0741718276157,0
KF23790,0741718276164,0741718276164,0
KF23791,0741718276171,0741718276171,0
KF23792,0741718276188,0741718276188,0
KF23793,0741718276195,0741718276195,0
KF23794,0741718276201,0741718276201,0
KF23795,0741718276218,0741718276218,0
KF23796,0741718276225,0741718276225,0
KF23797,0741718276232,0741718276232,0
KF23798,0741718276249,0741718276249,0
KF23995,0741718276256,0741718276256,0
KF23994,0741718276263,0741718276263,0
KF23799,0741718276270,0741718276270,0
KF23800,0741718276287,0741718276287,0
KF23801,0741718276294,0741718276294,0
KF23802,0741718276300,0741718276300,0
KF23803,0741718276317,0741718276317,0
KF23804,0741718276324,0741718276324,0
KF23805,0741718276331,0741718276331,0
KF23806,0741718276348,0741718276348,0
KF23807,0741718276355,0741718276355,0
KF23808,0741718276362,0741718276362,0
KF23809,0741718276379,0741718276379,0
KF23810,0741718276386,0741718276386,0
KF23811,0741718276393,0741718276393,0
KF23812,0741718276409,0741718276409,0
KF23813,0741718276416,0741718276416,0
KF23814,0741718276423,0741718276423,0
KF23815,0741718276430,0741718276430,0
KF23816,0741718276447,0741718276447,0
KF23817,0741718276454,0741718276454,0
KF23818,0741718276461,0741718276461,0
KF23819,0741718276478,0741718276478,0
KF23820,0741718276485,0741718276485,0
KF23821,0741718276492,0741718276492,0
KF23822,0741718276508,0741718276508,0
KF23823,0741718276515,0741718276515,0
KF23824,0741718276522,0741718276522,0
KF23825,0741718276539,0741718276539,0
KF23826,0741718276546,0741718276546,0
KF23993,0741718276553,0741718276553,0
KF23827,0741718276560,0741718276560,0
KF23828,0741718276577,0741718276577,0
KF23829,0741718276584,0741718276584,0
KF23830,0741718276591,0741718276591,0
KF23831,0741718276607,0741718276607,0
KF23832,0741718276614,0741718276614,0
KF23833,0741718276621,0741718276621,0
KF23834,0741718276638,0741718276638,0
KF23835,0741718276645,0741718276645,0
KF23836,0741718276652,0741718276652,0
KF23837,0741718276669,0741718276669,0
KF23838,0741718276676,0741718276676,0
KF23839,0741718276683,0741718276683,0
KF23992,0741718276690,0741718276690,0
KF23991,0741718276706,0741718276706,0
KF23840,0741718276713,0741718276713,0
KF23841,0741718276720,0741718276720,0
KF23842,0741718276737,0741718276737,0
KF23843,0741718276744,0741718276744,0
KF23844,0741718276751,0741718276751,0
KF23845,0741718276768,0741718276768,0
KF23846,0741718276775,0741718276775,0
KF23847,0741718276782,0741718276782,0
KF23848,0741718276799,0741718276799,0
KF23849,0741718276805,0741718276805,0
KF23850,0741718276812,0741718276812,0
KF23851,0741718276829,0741718276829,0
KF23869,0741718276836,0741718276836,0
KF23852,0741718276843,0741718276843,0
KF23853,0741718276850,0741718276850,0
KF23854,0741718276867,0741718276867,0
KF23855,0741718276874,0741718276874,0
KF23856,0741718276881,0741718276881,0
KF23857,0741718276898,0741718276898,0
KF23858,0741718276904,0741718276904,0
KF23966,0741718276911,0741718276911,0
KF23967,0741718276928,0741718276928,0
KF23968,0741718276935,0741718276935,0
KF23969,0741718276942,0741718276942,0
KF23971,0741718276959,0741718276959,0
KF23970,0741718276966,0741718276966,0
KF23859,0741718276973,0741718276973,0
KF23860,0741718276980,0741718276980,0
KF23861,0741718276997,0741718276997,0
